0xd1Bc8D093c1202b728d5eeA6557848BD4b9f7D55,14285.71,round 3 (5% TGE)
0xd2A6C2aF8c196B4d404166D4B5Cce5614d4C9792,7142.86,round 3 (5% TGE)
0xD2CD5F86Eb5de34C34a9C2d9a7ec58Fd8010732c,14285.71,round 3 (5% TGE)
0xd3079921DB686bA9c0922e6eb2d1F574b4660Fcf,4285.71,round 3 (5% TGE)
0xD33b69BFE8fcEc7c841b073c687fc66eFE3d768a,7142.86,round 3 (5% TGE)
0xD49829E5AfE3fe7Aff74F769d6f84e493A782E06,714.29,round 3 (5% TGE)
0xd4d886836af65296135964AA2A72BcCC94DF50c8,2857.14,round 3 (5% TGE)
0xD6972C604c00b3A4586B9B69f9B8dd14255f7B49,4285.71,round 3 (5% TGE)
0xd79cc437720E8a40A76D6d08B813887D758CAc67,1428.57,round 3 (5% TGE)
0xd9064c04e6cA535C07DAe7388Dd34CF44B89bd1C,4285.71,round 3 (5% TGE)
0xd9247ef6F75d3CAF9D534a1858Dc6c8308fd088B,2857.14,round 3 (5% TGE)
0xD9F95179e40fd0f4201ebDaaEa7F7c3881dDeade,1428.57,round 3 (5% TGE)
0xdA8813F2834f85233d01A3147fb7Db25F4010B1D,2857.14,round 3 (5% TGE)
0xdb1d64397a5F24A5b219172Ffcb17c17fDF4cc68,714.29,round 3 (5% TGE)
0xDC5C8eEf4e36ad3D1f74E9D2D040ae191BD15cA1,7142.86,round 3 (5% TGE)
0xDCAF4bD340Bd94E67B2Ef7Bb1D980324Aa1641d9,7857.14,round 3 (5% TGE)
0xdCe4F40a01a83dFd40489c19198702F29Fd3E836,67857.14,round 3 (5% TGE)
0xdD93e190108146555D739dbE27c7f160bb7cedb2,7142.86,round 3 (5% TGE)
0xdDF454Dd1C07c1B0a4845563584a96d23c942E08,6071.43,round 3 (5% TGE)
0xDeFC24EBcbF9213bE9AA91c98E554e90a97493bE,57142.86,round 3 (5% TGE)
0xdf86428413C2a9526E0dcBb34d616fe3326c0dEF,4285.71,round 3 (5% TGE)
0xe0968aa0C31C68E11a47ca7291199B5cb99aCcD9,3571.43,round 3 (5% TGE)
0xe0ACa719678827CB516B9c028D50B40585847769,714.29,round 3 (5% TGE)
0xE0Ec765BC8df798EE61C5F70968ea338a47Fd274,7142.86,round 3 (5% TGE)
0xe0f07B3abF492CfE66828D63b4F120aaA3F79909,57142.86,round 3 (5% TGE)
0xe188004A23dEC937DB6425B7F5655347235bbf98,3567.86,round 3 (5% TGE)
0xe18924Cb1C7ea191883F6A9A455bE0c9d5EE01E2,1441.00,round 3 (5% TGE)
0xE26a2AC501a9A70a4A2c116a1887619a1e5EaD99,1428.57,round 3 (5% TGE)
0xe443523894494E069343363103776084D9977adA,3571.43,round 3 (5% TGE)
0xE56b2C9BA10456804B0c749486624373014c1C46,14285.71,round 3 (5% TGE)
0xe5C73CD01D2a9f285227e78E0986F2f30e80a01E,3571.43,round 3 (5% TGE)
0xe69467e9a8fF7731716c057F3B6B82bb4e79E242,2857.14,round 3 (5% TGE)
0xE6ae1Ec47cDc049B03517Ec37290d3D72b9fa4f3,714.29,round 3 (5% TGE)
0xe8Beb3606Db5D3A591bD8fFae0d64665d9F7B641,10714.29,round 3 (5% TGE)
0xe97296f7029751aAbE0c52b1C7Fb260390F7FCFF,1428.57,round 3 (5% TGE)
0xea47f06f9f14469D8BD3CddDD1434230FD6bc559,3571.43,round 3 (5% TGE)
0xeac9e6F9b0335b6D746b4d6e52f4005c2d012396,714.29,round 3 (5% TGE)
0xeB43CEB3Cb6C480bFc8dC95E421beEB927DdCA3C,2285.71,round 3 (5% TGE)
0xebd7C4260cbD2BEE7868d3ea6dC89E6b2F76f190,1428.57,round 3 (5% TGE)
0xEbde6bd466C04E78ACBD074B6333A29a64aE6015,4285.71,round 3 (5% TGE)
0xEcd1BEdf4dDe6725E9C6E670fEA70696A1483995,714.29,round 3 (5% TGE)
0xEE434EF58cddbD1b8BB14C9E1351eb900dEF0918,2857.14,round 3 (5% TGE)
0xee51983Ed9526D555DfdF67ee9347e7a029Cd6d8,2857.14,round 3 (5% TGE)
0xEEb9b477CC347d4a6581d7249F0a7D8171304a75,714.29,round 3 (5% TGE)
0xeEc264EC933BB497C9C51b10201F2B966821E9d1,2857.14,round 3 (5% TGE)
0xEf5fd9c191983836F8A11d43734f424E438FFd50,7142.86,round 3 (5% TGE)
0xF17B69542D454f7aA49b25CD5619e411969290af,5000.00,round 3 (5% TGE)
0xf1cbce77f277D27C6166Ae07bE60070Ef80A5B0c,2857.14,round 3 (5% TGE)
0xF3Bd24765e4f7Cfc9f48be702286392D19692d39,714.29,round 3 (5% TGE)
0xF450F6549d0721E2d0F57f0deF7D4E86a5955247,7142.86,round 3 (5% TGE)
0xF4af8BA77d451Bbbb51228Ff5570b90f653254d6,2142.86,round 3 (5% TGE)
0xf51BEF6d124FFad1aBE0c22bEd75BF1521D45659,2428.57,round 3 (5% TGE)
0xf56a5b3e0152Dd6Bb939ff4eAeA9Da1cdA116f34,714.29,round 3 (5% TGE)
0xF599E68A56B618494fF518fD87228C8a5a762F5f,1428.57,round 3 (5% TGE)
0xF6168297046Ca6fa514834c30168e63A47256AF4,6428.57,round 3 (5% TGE)
0xe04fc51029DC0f1eCde870d71DF7B6bBc14a3f0c,2671.43,round 3 (5% TGE)
0xf6d5af99EEc6a3aca3877497f5a1A27FE977aA0c,3571.43,round 3 (5% TGE)
0xf7044be7B9c3C70B189D1b0d112ee58A4E3f8Fe9,8571.43,round 3 (5% TGE)
0xF72473E8fd9C379D3C492a8c9FB530a449B0FBF3,714.29,round 3 (5% TGE)
0xF75b76FcAf2Df3f4c8890E362C0Aca8B56a9C97F,2857.14,round 3 (5% TGE)
0xF7a34f12248d82E1A0979535BD11708039810cC3,1428.57,round 3 (5% TGE)
0xfb1E10D7f99013C9d5402C29c9ed93308257BaF6,1000.00,round 3 (5% TGE)
0xfb200e116716e449458177fB2cB7b1a10F4a9615,4000.00,round 3 (5% TGE)
0xFc590E9FA2a09B5a922bFf06Ec25069dc003f225,2149.00,round 3 (5% TGE)
0xFEC6dBFc4A069AbCaB707ecb4370E068D424F20f,4285.71,round 3 (5% TGE)
0x58C865B6E07443C8B52B01601a331eC64F009CED,3571.43,round 3 (5% TGE)
0xEDea243054453ffF88F9E6cC62B5c4d5ad664597,14285.71,round 3 (5% TGE)
0xC3bA3fd07A2D7Ee26Ca3B37A0Db2c2bB02B76c32,1428.57,round 3 (5% TGE)
0xD13a8fc2642ae88f3bd23eee5434Ce858eC3910f,7600.00,round 3 (5% TGE)
0xd2b7ba6f2b3dbd6eb542be85ccde900f43d72679,1785.70,round 3 (5% TGE)
0x88e1e8560a73c2b22c095f48b0d70af53ed7a0b6,5952.40,round 3 (5% TGE)
0x43e3946b8ad45251232afa860de45f1044cba516,2381.00,round 3 (5% TGE)
0xe09567a431f8f23f99dc0215b985fc322669cdc4,595.20,round 3 (5% TGE)
0x24bb4de554cc1a3fde5f10f1fcdaf4a66ecab35e,4761.90,round 3 (5% TGE)
0x7f13e53a4289e33637602aacccb0498509385e37,4166.70,round 3 (5% TGE)
0x2ec83e480a32e0f9aa02c7214476752337a9adc8,595.20,round 3 (5% TGE)
0x56605bb6825472a98693b7fcedc0720ea544fcfe,3571.40,round 3 (5% TGE)
0x932e675b9609bcf4e0d01a55ecf91e31f89a45d2,2381.00,round 3 (5% TGE)
0x940561569307ff3d5c232520696705f76d2bfc50,1190.50,round 3 (5% TGE)
0xf54a18c40e2bd8f78dfd7139b190da10b9019462,5952.40,round 3 (5% TGE)
0xc066c5df4ef8db9918ba143bca9fa0f2dd5dbc28,595.20,round 3 (5% TGE)
0xc563c3296328e51cc7aed38c77cfe6272b3b757f,1440.50,round 3 (5% TGE)
0x10aafd8224a942978daa85880ae40b250c33c1f5,1190.50,round 3 (5% TGE)
0x796b0389b596c35d40ec0bef393c46012bff180c,595.20,round 3 (5% TGE)
0x518ab5b82721f56992ec82b401d3901e2488d231,1190.50,round 3 (5% TGE)
0x161ef50221c572f80acfb7ef978781fb909888aa,2381.00,round 3 (5% TGE)
0xcdb5ff63d0c76827b0d4069073224a7a7af4aa28,2381.00,round 3 (5% TGE)
0x043613553091d4da554c5bd4c2049a77eb68cdf3,3571.40,round 3 (5% TGE)
0x3d499a7d3829f2cbd81cd3407b47470586cdd857,595.20,round 3 (5% TGE)
0x31783b81102815767b9043ebdd872a1c2a8b0365,595.20,round 3 (5% TGE)
0xfb6e01c206d87e9a804a0689410d0c640ddbcea2,595.20,round 3 (5% TGE)
0xff189410b8dd376b4ded5111209d31811bcc80f8,1190.50,round 3 (5% TGE)
0xfbb9b3a826e3acabd2c6800d22bc259124ae250a,631.00,round 3 (5% TGE)
0x62e949c4150b79d63263430b6c5298550e63a17e,1190.50,round 3 (5% TGE)
0xab31556e15383c2cdd64fec7d4f7ec4864dfb314,5952.40,round 3 (5% TGE)
0x01902c78abcf4de014a791099d66c72317144c30,1190.50,round 3 (5% TGE)
0x048054f6e13bb29c6453a12337999faaf8ebd72f,1726.20,round 3 (5% TGE)
0x7d41e5ce410175f0289a9238fdaa4611ea17bc1f,595.20,round 3 (5% TGE)
0xd94fd9c090a122539a8433e3b65913d79aae8259,4166.70,round 3 (5% TGE)
0x31ba7d91016db3c94af948059fd45837b43c9ac1,1190.50,round 3 (5% TGE)
0x47d98839aa8d45d806f87774cb567558c9108f30,595.20,round 3 (5% TGE)
0xe90098d3277ab33ebe6af3bcb24eb15fa62599fa,4166.70,round 3 (5% TGE)
0xd739a5cb151a5a8344c8930626c84143877e663a,8333.30,round 3 (5% TGE)
0x23df7d65617f4b40f4e12405466a5e1ffe6f38de,5952.40,round 3 (5% TGE)
0x237d40b294643a05e04897bfefde41340af96ac7,595.20,round 3 (5% TGE)
0x76d6f561f837e3d77be1d998ae2a08d232b7de10,595.20,round 3 (5% TGE)
0xaebd497a56d2d8f2ffe8955acdd606593c23b41c,1190.50,round 3 (5% TGE)
0x31eb29242d4055bd12ffdc31eeda1d1ce7b1d6f0,595.20,round 3 (5% TGE)
0x489079f585b5c435ff75dca0556e044629be90d2,607.10,round 3 (5% TGE)
0x7df1399c5826c4a354c7827aec79f9e2da712ff0,1785.70,round 3 (5% TGE)
0xf4191a70f778af88082125e3fe9bcfbfd8bae7b1,1488.10,round 3 (5% TGE)
0x99fdd2a67ba5ec9fb98f451f0e88d0fbec1ee121,2381.00,round 3 (5% TGE)
0x6f9cee855cb1f362f31256c65e1709222e0f2037,59523.80,round 3 (5% TGE)
0x41ee11650608c413775268e2e65efeb9b7ca8272,1190.50,round 3 (5% TGE)
0x7a658464d032634db81f21b3e02ec6217378e46e,2381.00,round 3 (5% TGE)
0x046a020ab8e7e0b33fba87f38bd3b91a5e0f43bc,595.20,round 3 (5% TGE)
0x57407252ed825250beed1e52db4dec9988ea7757,595.20,round 3 (5% TGE)
0x7d2fc6876ae5098d99600ca104b373029aaa1322,1190.50,round 3 (5% TGE)
0x7f8aa9154c7fbc73ad1c49221d1a2fa897ef9b01,1190.50,round 3 (5% TGE)
0xb1716168bcc5014aab1d6f6cb84df3c12155515d,1190.50,round 3 (5% TGE)
0x147f06a1786c204789d46cfd4dc304d19d900aa0,595.20,round 3 (5% TGE)
0x0087500a23e9c1d882dd888244840c50756e2447,3345.20,round 3 (5% TGE)
0xbeb5a174fdc87f1626c1a38e9ca3ed16b3f700ef,1190.50,round 3 (5% TGE)
0x99d4065fc6d4986a67ce473997935eb48aa435f9,2023.80,round 3 (5% TGE)
0x453f593f5f829a9b9d2d21964be306cddbfdd0d1,1071.40,round 3 (5% TGE)
0x4b0ecfced4c1cef4fca17656d7ca208d877cd74b,595.20,round 3 (5% TGE)
0x8e5c107fb673d71b4f596e5e2c57bce11a1409c5,2547.60,round 3 (5% TGE)
0x2a116f8ecb09a98b662bd88060e1807b5c929d78,833.30,round 3 (5% TGE)
0xc87525721c90ba74cbc4ea8b53a69f0d648bffbf,595.20,round 3 (5% TGE)
0x4d28d02f4221cb5c6461f3f74b4b1bf3e1401c44,1190.50,round 3 (5% TGE)
0xbb74d3c320cb36a347dfad60a84abdaee614b8ae,595.20,round 3 (5% TGE)
0x4be1e47edb3034fc682e45e7cf9e2439fb3db623,1190.50,round 3 (5% TGE)
0x442cb4777201e329700d0bc5054ab92cf0a891a6,14285.70,round 3 (5% TGE)
0x14e22db6927d851cc7e198f4c1498687834ac570,2976.20,round 3 (5% TGE)
0x8cb2ccac31986b2bd3f41523acc883419480bb52,3571.40,round 3 (5% TGE)
0xa6490b88ca76aaf99f5628d1d9b48c09f9a3f3be,595.20,round 3 (5% TGE)
0xd8844b1661e8d7f22eb34feaee49b888be3f7f9b,1190.50,round 3 (5% TGE)
0x498b9732edda80f1cfe698a4a9227c5d24c69cb8,3059.50,round 3 (5% TGE)
0x08d079d1dbbe21d2549c74610adc88aa4f25589a,1785.70,round 3 (5% TGE)
0x559ca1ad0a617b07d16d0043a187ab53e2fb02e1,4857.10,round 3 (5% TGE)
0x01e38c89120855bf617199212876f7ba40595ba0,1190.50,round 3 (5% TGE)
0x27fa1bbd2315571ae1a90a9123cd62f03ba8efd2,595.20,round 3 (5% TGE)
0x98462fe3cf4706eacfe60374b269ae131f5157d5,2976.20,round 3 (5% TGE)
0xefeb9f8195f0b97d9d9d27ac8e5f01c51f3f7581,678.60,round 3 (5% TGE)
0xe5f02a62bb59255d31b93f750ce372cdc26afd3e,595.20,round 3 (5% TGE)
0x2dc03fe79f30c9633b9185ed723de1b02b5d72d2,595.20,round 3 (5% TGE)
0x8d67e093e2f6434695a6825f3013e8a79105a8af,1190.50,round 3 (5% TGE)
0x541ceeded157f6590befa1b6a34ab87beda66aa7,595.20,round 3 (5% TGE)
0xe481afeb888e7f9666ec8ddd8c9c69b478c7baa7,1190.50,round 3 (5% TGE)
0x27231c1ca0f8fc328796e5d40f04d78ac0e9a102,1190.50,round 3 (5% TGE)
0xf6117a895dbb51efc05d6fc0b83ee888ed5241b5,595.20,round 3 (5% TGE)
0xcee808c4be9101927745cce1e56d2e20de398002,2381.00,round 3 (5% TGE)
